bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
3,0.3,0.4,4731,0.33517060054613956,0.3373493975903614,P6_clean,1,raw_missing_count,1
4,0.4,0.5,706,0.4347169158780507,0.38526912181303113,P6_clean,1,raw_missing_count,1
5,0.5,0.6,74,0.5401133751904224,0.44594594594594594,P6_clean,1,raw_missing_count,1
6,0.6,0.7,14,0.6217388101306096,0.5,P6_clean,1,raw_missing_count,1
7,0.7,0.8,0,,,P6_clean,1,raw_missing_count,1
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,1
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,1
0,0.0,0.1,4952,0.0847149398840177,0.07794830371567044,P6_clean,1,raw_missing_count,2
1,0.1,0.2,20178,0.15003848327882321,0.15065913370998116,P6_clean,1,raw_missing_count,2
2,0.2,0.3,8778,0.2383013660753966,0.24982911825017087,P6_clean,1,raw_missing_count,2
3,0.3,0.4,1561,0.3348064822215529,0.32094811018577835,P6_clean,1,raw_missing_count,2
4,0.4,0.5,234,0.4309323579292129,0.4017094017094017,P6_clean,1,raw_missing_count,2
5,0.5,0.6,26,0.5316315711714322,0.5384615384615384,P6_clean,1,raw_missing_count,2
6,0.6,0.7,0,,,P6_clean,1,raw_missing_count,2
7,0.7,0.8,1,0.7448553250477702,0.0,P6_clean,1,raw_missing_count,2
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,2
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,2
0,0.0,0.1,850,0.08600674076042505,0.07529411764705882,P6_clean,1,raw_missing_count,3
1,0.1,0.2,4351,0.15146523980505083,0.1542174212824638,P6_clean,1,raw_missing_count,3
2,0.2,0.3,1714,0.23765214222374104,0.24970828471411902,P6_clean,1,raw_missing_count,3
3,0.3,0.4,290,0.33448950525556753,0.3275862068965517,P6_clean,1,raw_missing_count,3
4,0.4,0.5,34,0.4359521894771616,0.47058823529411764,P6_clean,1,raw_missing_count,3
5,0.5,0.6,6,0.5473150346911454,0.16666666666666666,P6_clean,1,raw_missing_count,3
6,0.6,0.7,0,,,P6_clean,1,raw_missing_count,3
7,0.7,0.8,0,,,P6_clean,1,raw_missing_count,3
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,3
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,3
0,0.0,0.1,80,0.08608465265669911,0.0625,P6_clean,1,raw_missing_count,4
1,0.1,0.2,548,0.15475432238830514,0.16605839416058393,P6_clean,1,raw_missing_count,4
2,0.2,0.3,190,0.23731050997173705,0.3,P6_clean,1,raw_missing_count,4
3,0.3,0.4,29,0.3367867557845515,0.2413793103448276,P6_clean,1,raw_missing_count,4
4,0.4,0.5,0,,,P6_clean,1,raw_missing_count,4
5,0.5,0.6,0,,,P6_clean,1,raw_missing_count,4
6,0.6,0.7,1,0.6616783052583455,1.0,P6_clean,1,raw_missing_count,4
7,0.7,0.8,0,,,P6_clean,1,raw_missing_count,4
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,4
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,4
0,0.0,0.1,7,0.08935521368275907,0.14285714285714285,P6_clean,1,raw_missing_count,5
1,0.1,0.2,48,0.14859793260792845,0.10416666666666667,P6_clean,1,raw_missing_count,5
2,0.2,0.3,6,0.23707361275451447,0.3333333333333333,P6_clean,1,raw_missing_count,5
3,0.3,0.4,4,0.3235898794180291,0.5,P6_clean,1,raw_missing_count,5
4,0.4,0.5,1,0.42536951721998656,0.0,P6_clean,1,raw_missing_count,5
5,0.5,0.6,0,,,P6_clean,1,raw_missing_count,5
6,0.6,0.7,0,,,P6_clean,1,raw_missing_count,5
7,0.7,0.8,0,,,P6_clean,1,raw_missing_count,5
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,5
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,5
0,0.0,0.1,0,,,P6_clean,1,raw_missing_count,6
1,0.1,0.2,2,0.17857406768585965,0.0,P6_clean,1,raw_missing_count,6
2,0.2,0.3,1,0.20616350960704732,0.0,P6_clean,1,raw_missing_count,6
3,0.3,0.4,0,,,P6_clean,1,raw_missing_count,6
4,0.4,0.5,0,,,P6_clean,1,raw_missing_count,6
5,0.5,0.6,0,,,P6_clean,1,raw_missing_count,6
6,0.6,0.7,0,,,P6_clean,1,raw_missing_count,6
7,0.7,0.8,0,,,P6_clean,1,raw_missing_count,6
8,0.8,0.9,0,,,P6_clean,1,raw_missing_count,6
9,0.9,1.0,0,,,P6_clean,1,raw_missing_count,6
0,0.0,0.1,29357,0.08424832269787708,0.08117314439486324,P6_clean,1,raw_time_pattern,both_observed
1,0.1,0.2,110273,0.14988697084993394,0.14959237528678823,P6_clean,1,raw_time_pattern,both_observed
2,0.2,0.3,51567,0.23886389101762823,0.2504120852483177,P6_clean,1,raw_time_pattern,both_observed
3,0.3,0.4,9631,0.33560146671466456,0.33797113487695984,P6_clean,1,raw_time_pattern,both_observed
4,0.4,0.5,1478,0.43402986480144046,0.38903924221921515,P6_clean,1,raw_time_pattern,both_observed
5,0.5,0.6,178,0.5349511479077201,0.43258426966292135,P6_clean,1,raw_time_pattern,both_observed
6,0.6,0.7,20,0.6254584913003665,0.5,P6_clean,1,raw_time_pattern,both_observed
7,0.7,0.8,3,0.720059898150645,0.6666666666666666,P6_clean,1,raw_time_pattern,both_observed
8,0.8,0.9,0,,,P6_clean,1,raw_time_pattern,both_observed
9,0.9,1.0,0,,,P6_clean,1,raw_time_pattern,both_observed
0,0.0,0.1,3444,0.08536323598925526,0.07142857142857142,P6_clean,1,raw_time_pattern,departure_missing
1,0.1,0.2,13657,0.14935254382410001,0.1525225159258988,P6_clean,1,raw_time_pattern,departure_missing
2,0.2,0.3,6316,0.23888309676174577,0.25680810639645346,P6_clean,1,raw_time_pattern,departure_missing
3,0.3,0.4,1225,0.3344387039619587,0.31183673469387757,P6_clean,1,raw_time_pattern,departure_missing
4,0.4,0.5,151,0.4280692893275708,0.3509933774834437,P6_clean,1,raw_time_pattern,departure_missing
5,0.5,0.6,14,0.5361230852092257,0.35714285714285715,P6_clean,1,raw_time_pattern,departure_missing
6,0.6,0.7,2,0.6344690510582958,0.5,P6_clean,1,raw_time_pattern,departure_missing
7,0.7,0.8,1,0.7448553250477702,0.0,P6_clean,1,raw_time_pattern,departure_missing
8,0.8,0.9,0,,,P6_clean,1,raw_time_pattern,departure_missing
9,0.9,1.0,0,,,P6_clean,1,raw_time_pattern,departure_missing
0,0.0,0.1,3453,0.08461071045505512,0.07935128873443383,P6_clean,1,raw_time_pattern,arrival_missing
1,0.1,0.2,13385,0.1494430950022089,0.1479267837131117,P6_clean,1,raw_time_pattern,arrival_missing
2,0.2,0.3,6389,0.2383573392842552,0.2568477069964001,P6_clean,1,raw_time_pattern,arrival_missing
3,0.3,0.4,1213,0.3348378014708032,0.3190436933223413,P6_clean,1,raw_time_pattern,arrival_missing
4,0.4,0.5,193,0.4343331989263039,0.45595854922279794,P6_clean,1,raw_time_pattern,arrival_missing
5,0.5,0.6,19,0.5328158895207872,0.3684210526315789,P6_clean,1,raw_time_pattern,arrival_missing
6,0.6,0.7,1,0.6155956467463326,1.0,P6_clean,1,raw_time_pattern,arrival_missing
7,0.7,0.8,0,,,P6_clean,1,raw_time_pattern,arrival_missing
8,0.8,0.9,0,,,P6_clean,1,raw_time_pattern,arrival_missing
9,0.9,1.0,0,,,P6_clean,1,raw_time_pattern,arrival_missing
0,0.0,0.1,46,0.07895403112156808,0.13043478260869565,P6_clean,1,raw_time_pattern,both_missing
1,0.1,0.2,2495,0.15706075255936075,0.16312625250501003,P6_clean,1,raw_time_pattern,both_missing
2,0.2,0.3,452,0.22768175980522548,0.2168141592920354,P6_clean,1,raw_time_pattern,both_missing
3,0.3,0.4,35,0.3326647409177845,0.2,P6_clean,1,raw_time_pattern,both_missing
4,0.4,0.5,3,0.43382735718772203,0.3333333333333333,P6_clean,1,raw_time_pattern,both_missing
5,0.5,0.6,0,,,P6_clean,1,raw_time_pattern,both_missing
6,0.6,0.7,0,,,P6_clean,1,raw_time_pattern,both_missing
7,0.7,0.8,0,,,P6_clean,1,raw_time_pattern,both_missing
8,0.8,0.9,0,,,P6_clean,1,raw_time_pattern,both_missing
9,0.9,1.0,0,,,P6_clean,1,raw_time_pattern,both_missing
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,overall,all
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,overall,all
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,overall,all
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,overall,all
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,overall,all
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,overall,all
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,overall,all
7,0.7,0.8,0,,,P6_fixed,7,overall,all
8,0.8,0.9,0,,,P6_fixed,7,overall,all
9,0.9,1.0,0,,,P6_fixed,7,overall,all
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Month,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Month,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Month,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Month,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Month,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Month,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Month,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Month,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Month,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Month,observed
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Day_of_Month,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Day_of_Month,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Day_of_Month,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Day_of_Month,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Day_of_Month,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Day_of_Month,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Day_of_Month,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Day_of_Month,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Day_of_Month,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Day_of_Month,observed
0,0.0,0.1,30381,0.0849630171430658,0.07853592705967545,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
1,0.1,0.2,125708,0.1492356113169176,0.14792216883571452,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
2,0.2,0.3,58576,0.23857937493037032,0.2503585086042065,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
3,0.3,0.4,10814,0.33503190550812245,0.3462178657296098,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
4,0.4,0.5,1459,0.43388839847840843,0.40575736806031526,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
5,0.5,0.6,198,0.5368798764903783,0.4898989898989899,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
6,0.6,0.7,24,0.6341931466472605,0.4166666666666667,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,observed
0,0.0,0.1,3263,0.085178535155883,0.07324547961998161,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
1,0.1,0.2,16395,0.15000561290129447,0.15303446172613602,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
2,0.2,0.3,6829,0.2381135393151749,0.249816957094743,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
3,0.3,0.4,1201,0.3341956079919893,0.33555370524562866,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
4,0.4,0.5,137,0.4338505171583941,0.35766423357664234,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
5,0.5,0.6,15,0.5342626848599737,0.26666666666666666,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
6,0.6,0.7,1,0.6201874958491034,1.0,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Estimated_Departure_Time,missing
0,0.0,0.1,30463,0.08488883820891105,0.07816039129435709,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
1,0.1,0.2,125790,0.1492304759676078,0.14830272676683362,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
2,0.2,0.3,58616,0.23859081906706964,0.2506482871570902,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
3,0.3,0.4,10794,0.3350776816364493,0.3432462479155086,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
4,0.4,0.5,1438,0.43443575797984235,0.39707927677329624,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
5,0.5,0.6,191,0.5370683195122645,0.4607329842931937,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,observed
0,0.0,0.1,3181,0.08589446893400537,0.0767054385413392,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
1,0.1,0.2,16313,0.15004908226435457,0.15012566664623306,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
2,0.2,0.3,6789,0.23801198637050336,0.24731182795698925,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
3,0.3,0.4,1221,0.3338046320879461,0.361998361998362,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
4,0.4,0.5,158,0.42887388769420604,0.4430379746835443,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
5,0.5,0.6,22,0.5334593995978169,0.5909090909090909,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
6,0.6,0.7,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Estimated_Arrival_Time,missing
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Cancelled,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Cancelled,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Cancelled,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Cancelled,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Cancelled,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Cancelled,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Cancelled,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Cancelled,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Cancelled,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Cancelled,observed
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Diverted,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Diverted,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Diverted,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Diverted,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Diverted,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Diverted,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Diverted,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Diverted,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Diverted,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Diverted,observed
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Origin_Airport,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Origin_Airport,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Origin_Airport,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Origin_Airport,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Origin_Airport,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Origin_Airport,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Origin_Airport,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Origin_Airport,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Origin_Airport,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Origin_Airport,observed
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Origin_Airport_ID,observed
0,0.0,0.1,30010,0.08499338221129812,0.07907364211929357,P6_fixed,7,raw_missing__Origin_State,observed
1,0.1,0.2,126602,0.14935930251808088,0.14867063711473752,P6_fixed,7,raw_missing__Origin_State,observed
2,0.2,0.3,58189,0.2385193000574705,0.24954888380965476,P6_fixed,7,raw_missing__Origin_State,observed
3,0.3,0.4,10717,0.3350604234899685,0.34683213585891576,P6_fixed,7,raw_missing__Origin_State,observed
4,0.4,0.5,1418,0.43364937170372625,0.3991537376586742,P6_fixed,7,raw_missing__Origin_State,observed
5,0.5,0.6,187,0.5363862979530495,0.47593582887700536,P6_fixed,7,raw_missing__Origin_State,observed
6,0.6,0.7,22,0.6329698870401075,0.4090909090909091,P6_fixed,7,raw_missing__Origin_State,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Origin_State,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Origin_State,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Origin_State,observed
0,0.0,0.1,3634,0.08490577431922716,0.0693450742982939,P6_fixed,7,raw_missing__Origin_State,missing
1,0.1,0.2,15501,0.1490397931455856,0.14721630862524998,P6_fixed,7,raw_missing__Origin_State,missing
2,0.2,0.3,7216,0.23862295937646205,0.25637472283813745,P6_fixed,7,raw_missing__Origin_State,missing
3,0.3,0.4,1298,0.33402264470048026,0.3312788906009245,P6_fixed,7,raw_missing__Origin_State,missing
4,0.4,0.5,178,0.43576339974614664,0.42134831460674155,P6_fixed,7,raw_missing__Origin_State,missing
5,0.5,0.6,26,0.5389199269528555,0.46153846153846156,P6_fixed,7,raw_missing__Origin_State,missing
6,0.6,0.7,3,0.6384951668336621,0.6666666666666666,P6_fixed,7,raw_missing__Origin_State,missing
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Origin_State,missing
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Origin_State,missing
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Origin_State,missing
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Destination_Airport,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Destination_Airport,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Destination_Airport,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Destination_Airport,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Destination_Airport,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Destination_Airport,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Destination_Airport,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Destination_Airport,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Destination_Airport,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Destination_Airport,observed
0,0.0,0.1,33644,0.08498391939237689,0.07802282725002972,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
1,0.1,0.2,142103,0.14932444952565252,0.14851199482065824,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
2,0.2,0.3,65405,0.23853073657831514,0.25030196468159926,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
3,0.3,0.4,12015,0.33494831055873625,0.3451518934665002,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
4,0.4,0.5,1596,0.43388514676108886,0.4016290726817043,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
5,0.5,0.6,213,0.5366955672206314,0.47417840375586856,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
6,0.6,0.7,25,0.6336329206153342,0.44,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
7,0.7,0.8,0,,,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
8,0.8,0.9,0,,,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
9,0.9,1.0,0,,,P6_fixed,7,raw_missing__Destination_Airport_ID,observed
0,0.0,0.1,29998,0.08497165799125955,0.07827188479231949,P6_fixed,7,raw_missing__Destination_State,observed
1,0.1,0.2,126719,0.14934962661644316,0.14876222192409977,P6_fixed,7,raw_missing__Destination_State,observed
2,0.2,0.3,58278,0.23852671694646693,0.2503002848416212,P6_fixed,7,raw_missing__Destination_State,observed
3,0.3,0.4,10694,0.33499999107733636,0.34580138395361887,P6_fixed,7,raw_missing__Destination_State,observed
