phase_key,arm,calibrator,group,macro_f1_mean,macro_f1_std,macro_f1_count,log_loss_mean,log_loss_std,log_loss_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fnr_mean,fnr_std,fnr_count
P6_fixed,split,isotonic,overall,0.5754108216201382,0.002029194397351742,3,0.4495348023869312,0.0011648220857598637,3,0.6418701837398658,0.0017124821357569603,3,0.13997284840165758,0.00019362476018897122,3,0.0020473621241222286,0.0003209387105508494,3,-4.81819273012718e-06,0.0003803697818921071,3,0.28946741687463584,0.005893030641168113,3,0.3486370370370371,0.015771929015056065,3,0.6513629629629629,0.015771929015056023,3
P6_fixed,split,none,arrival_missing,0.578990602920897,0.0008984508657386531,3,0.4482070603796779,0.0004939236038979762,3,0.6458022372821399,0.0014144724555126588,3,0.1402147972421042,0.00018415645131226844,3,0.006880983611535951,0.0008414212620442027,3,-0.00223955895846753,0.00035216536310478424,3,0.2950953771870331,0.0025784013199985304,3,0.35807827013857163,0.009894167076360278,3,0.6419217298614283,0.009894167076360231,3
P6_fixed,split,none,both_missing,0.5064810254511719,0.003800013385644869,3,0.45504206498185756,0.0010981867723895943,3,0.5695926092968268,0.007661355829474932,3,0.14123388618054208,0.0002997450758263716,3,0.012847402531845587,0.0017321283958754146,3,-0.005369712321930842,0.000681479415951986,3,0.22204789396661664,0.017180988855554625,3,0.09633911368015415,0.0019267822736030865,3,0.9036608863198459,0.0019267822736031004,3
P6_fixed,split,none,both_observed,0.5755514646421712,0.001665904454969603,3,0.44722752969737184,0.0004044460051003792,3,0.6433900106096426,0.0015140073335309931,3,0.13977558073888097,0.00013355567273340264,3,0.004758631547646288,0.0008591278412870561,3,-0.0018955635257256187,0.00021986089667350815,3,0.28914807387256675,0.0032432588472746816,3,0.34997619781019856,0.01346493039216784,3,0.6500238021898014,0.013464930392167847,3
P6_fixed,split,none,departure_missing,0.5737460911293978,0.0017361023557618315,3,0.4490457208238712,0.000600177594412299,3,0.6420763020093166,0.003222496450353976,3,0.14060243044216278,0.0002030446947592159,3,0.009018922677673966,0.0023120919331994913,3,-0.002992227693741097,0.00039296685629123585,3,0.28766896197098846,0.001300359687255765,3,0.3436551305403765,0.015318312862939623,3,0.6563448694596236,0.015318312862939637,3
P6_fixed,split,none,overall,0.5753124930095845,0.0014975642552635423,3,0.4475920127707975,0.0004123674218446787,3,0.642743384361309,0.0015457492291053648,3,0.13991582438257674,0.00014087520904040483,3,0.005046236896909012,0.0006741129759960069,3,-0.0020768134126403584,0.00019817910271168135,3,0.2893061222253539,0.002931695440258309,3,0.34722222222222227,0.013118434865994238,3,0.6527777777777778,0.013118434865994214,3
P6_fixed,split,platt,arrival_missing,0.5798366460643449,0.001681243470937554,3,0.4480972775694896,0.0005320882071720358,3,0.6457732690655008,0.0013415074365555064,3,0.14018015284021956,0.00020035444065901866,3,0.004776042258898351,0.001004445506887614,3,-0.0001635807517004484,0.00047134778364441563,3,0.29565881942355704,0.004714234998222196,3,0.3641693315060149,0.010959944209247221,3,0.6358306684939851,0.010959944209247256,3
P6_fixed,split,platt,both_missing,0.5096351268720559,0.0031066967272501793,3,0.4551276182587987,0.0012031121855330716,3,0.569925500820212,0.007722217601266982,3,0.14126999300157236,0.000335625480947472,3,0.012629276073566599,0.0012919441732574606,3,-0.0041267378089288416,0.00039789680470120683,3,0.22802769492297323,0.013322915729721692,3,0.10211946050096339,0.005097786726521366,3,0.8978805394990367,0.005097786726521337,3
P6_fixed,split,platt,both_observed,0.5754696642172609,0.0018592246138143815,3,0.4471715887364987,0.0004338118551109409,3,0.6433610340755234,0.0015445291832953524,3,0.13976518773573215,0.00014012873025381258,3,0.0030874740080137093,0.0001948989054274904,3,0.00015986615165251386,0.0003892080268082137,3,0.28843027151895667,0.004414092271043775,3,0.3540459055566445,0.01469733382771835,3,0.6459540944433555,0.014697333827718333,3
P6_fixed,split,platt,departure_missing,0.5751267652777203,0.0030301760017697366,3,0.4489641205495524,0.0006687053537932005,3,0.6421480381519861,0.003219510251523572,3,0.14059573428790945,0.0002190987281290154,3,0.00770331884503577,0.0028395143976361623,3,-0.000983324501516401,0.000595566879317175,3,0.2888980156147921,0.0028974627655345177,3,0.3509411050394657,0.018345859928571556,3,0.6490588949605343,0.018345859928571646,3
P6_fixed,split,platt,overall,0.5754901376884763,0.0016945844401593468,3,0.44753005182708927,0.0004416019431430408,3,0.642725802857729,0.0015566707842370163,3,0.13990399918918217,0.00014788843051974165,3,0.0032098957267237666,0.00042649506585994336,3,-3.358090627277507e-05,0.00038510944244750795,3,0.28892776890581806,0.0040408601132371266,3,0.3518222222222222,0.014486213113521775,3,0.6481777777777777,0.014486213113521792,3
